# dataset: MUTAG
# max_tree_size: 6
# hdim: 8
# epoch: 10
# lr: 0.003
# wd: 0.0001
# bs: 32
epoch,batch,batch_loss,train_accuracy,val_accuracy,fold
5,1,0.39553213119506836,0.31176470588235294,0.6111111111111112,8
5,2,0.34518006443977356,0.47058823529411764,0.6111111111111112,8
5,3,0.40340158343315125,0.6294117647058823,0.6111111111111112,8
5,4,0.5187939405441284,0.7764705882352941,0.6111111111111112,8
5,5,0.3020486533641815,0.8294117647058824,0.6111111111111112,8
6,0,0.331268310546875,0.16470588235294117,0.6111111111111112,8
6,1,0.3788430690765381,0.32941176470588235,0.6111111111111112,8
6,2,0.3296402394771576,0.49411764705882355,0.6111111111111112,8
6,3,0.3914605677127838,0.6529411764705882,0.6111111111111112,8
6,4,0.5168788433074951,0.8,0.6111111111111112,8
6,5,0.2972148060798645,0.8529411764705882,0.6111111111111112,8
7,0,0.31244853138923645,0.16470588235294117,0.6111111111111112,8
7,1,0.3652717173099518,0.3352941176470588,0.6111111111111112,8
7,2,0.3181540071964264,0.5,0.6111111111111112,8
7,3,0.3820384740829468,0.6588235294117647,0.6111111111111112,8
7,4,0.5140390992164612,0.8058823529411765,0.6111111111111112,8
7,5,0.2955936789512634,0.8529411764705882,0.6111111111111112,8
8,0,0.29694879055023193,0.17058823529411765,0.6111111111111112,8
8,1,0.354202002286911,0.3411764705882353,0.6111111111111112,8
8,2,0.3098768889904022,0.5058823529411764,0.6111111111111112,8
8,3,0.373958945274353,0.6647058823529411,0.6111111111111112,8
8,4,0.5100255012512207,0.8117647058823529,0.7222222222222222,8
8,5,0.2951790392398834,0.8588235294117647,0.7222222222222222,8
9,0,0.2839897572994232,0.17647058823529413,0.7222222222222222,8
9,1,0.345564603805542,0.34705882352941175,0.7222222222222222,8
9,2,0.30371493101119995,0.5117647058823529,0.7222222222222222,8
9,3,0.3663473129272461,0.6823529411764706,0.7222222222222222,8
9,4,0.505047619342804,0.8294117647058824,0.7222222222222222,8
9,5,0.29530662298202515,0.8764705882352941,0.7222222222222222,8
0,0,0.553662121295929,0.1411764705882353,0.6666666666666666,9
0,1,0.5571005940437317,0.2823529411764706,0.6666666666666666,9
0,2,0.5513458251953125,0.4117647058823529,0.6666666666666666,9
0,3,0.5626841187477112,0.5352941176470588,0.6666666666666666,9
0,4,0.5879228115081787,0.6411764705882353,0.6666666666666666,9
0,5,0.5811626315116882,0.6647058823529411,0.6666666666666666,9
1,0,0.49556922912597656,0.1411764705882353,0.6666666666666666,9
1,1,0.5052637457847595,0.27647058823529413,0.6666666666666666,9
1,2,0.49365752935409546,0.4,0.6666666666666666,9
1,3,0.5163077712059021,0.5294117647058824,0.6666666666666666,9
1,4,0.5412606000900269,0.6352941176470588,0.6666666666666666,9
1,5,0.5256718993186951,0.6647058823529411,0.6666666666666666,9
2,0,0.4514940679073334,0.17058823529411765,0.6666666666666666,9
2,1,0.4708670377731323,0.31176470588235294,0.7222222222222222,9
2,2,0.45273759961128235,0.4647058823529412,0.7777777777777778,9
2,3,0.4820966124534607,0.611764705882353,0.8333333333333334,9
2,4,0.5118914246559143,0.7764705882352941,0.8333333333333334,9
2,5,0.4800984263420105,0.8176470588235294,0.8333333333333334,9
3,0,0.4161490201950073,0.17058823529411765,0.8333333333333334,9
3,1,0.4458453953266144,0.3235294117647059,0.8333333333333334,9
3,2,0.42166659235954285,0.4647058823529412,0.8333333333333334,9
3,3,0.454074889421463,0.6176470588235294,0.8333333333333334,9
3,4,0.4924928843975067,0.7705882352941177,0.8333333333333334,9
3,5,0.44025173783302307,0.8176470588235294,0.8333333333333334,9
4,0,0.38777148723602295,0.17647058823529413,0.8333333333333334,9
4,1,0.4257977604866028,0.35294117647058826,0.8333333333333334,9
4,2,0.3986510634422302,0.5058823529411764,0.8333333333333334,9
4,3,0.431975394487381,0.6705882352941176,0.8333333333333334,9
4,4,0.47754931449890137,0.8176470588235294,0.8333333333333334,9
4,5,0.4045093059539795,0.8647058823529412,0.8333333333333334,9
5,0,0.3657488226890564,0.17647058823529413,0.8333333333333334,9
5,1,0.409708708524704,0.3411764705882353,0.8333333333333334,9
5,2,0.3815823197364807,0.49411764705882355,0.8333333333333334,9
5,3,0.4144599139690399,0.6588235294117647,0.8333333333333334,9
5,4,0.4657345712184906,0.8058823529411765,0.8333333333333334,9
5,5,0.3719571530818939,0.8529411764705882,0.8333333333333334,9
6,0,0.3474349081516266,0.17647058823529413,0.8333333333333334,9
6,1,0.3967275321483612,0.3411764705882353,0.8888888888888888,9
6,2,0.3693932890892029,0.5,0.8888888888888888,9
6,3,0.4011956453323364,0.6647058823529411,0.8888888888888888,9
6,4,0.45662277936935425,0.8117647058823529,0.8888888888888888,9
6,5,0.34371599555015564,0.8588235294117647,0.8888888888888888,9
7,0,0.33251604437828064,0.17647058823529413,0.8888888888888888,9
7,1,0.3859952390193939,0.3411764705882353,0.8888888888888888,9
7,2,0.3612389862537384,0.49411764705882355,0.8888888888888888,9
7,3,0.3918914198875427,0.6588235294117647,0.8888888888888888,9
7,4,0.44896841049194336,0.8058823529411765,0.8888888888888888,9
7,5,0.3199999928474426,0.8529411764705882,0.8888888888888888,9
8,0,0.31987467408180237,0.17647058823529413,0.8888888888888888,9
8,1,0.37776660919189453,0.3411764705882353,0.8888888888888888,9
8,2,0.35571616888046265,0.49411764705882355,0.8888888888888888,9
8,3,0.3841027021408081,0.6588235294117647,0.8888888888888888,9
8,4,0.4435131847858429,0.8058823529411765,0.8888888888888888,9
8,5,0.3011002540588379,0.8529411764705882,0.8888888888888888,9
9,0,0.30869394540786743,0.17647058823529413,0.8888888888888888,9
9,1,0.3709385395050049,0.3411764705882353,0.8888888888888888,9
9,2,0.35190027952194214,0.49411764705882355,0.8888888888888888,9
9,3,0.3777058720588684,0.6588235294117647,0.8888888888888888,9
9,4,0.44000834226608276,0.8117647058823529,0.8888888888888888,9
9,5,0.2870158553123474,0.8588235294117647,0.8888888888888888,9
0,0,0.8690652847290039,0.047058823529411764,0.3333333333333333,10
0,1,0.8493899703025818,0.09411764705882353,0.3333333333333333,10
0,2,0.7997723817825317,0.15294117647058825,0.3333333333333333,10
0,3,0.7699569463729858,0.21764705882352942,0.3333333333333333,10
0,4,0.7017167806625366,0.3235294117647059,0.3333333333333333,10
0,5,0.806749701499939,0.3352941176470588,0.3333333333333333,10
1,0,0.7796080708503723,0.047058823529411764,0.3333333333333333,10
1,1,0.7748831510543823,0.09411764705882353,0.3333333333333333,10
1,2,0.727756917476654,0.15294117647058825,0.3333333333333333,10
1,3,0.7075273990631104,0.21764705882352942,0.3333333333333333,10
1,4,0.6477910876274109,0.3235294117647059,0.3333333333333333,10
1,5,0.7685551047325134,0.3352941176470588,0.3333333333333333,10
2,0,0.7195781469345093,0.047058823529411764,0.3333333333333333,10
2,1,0.721771776676178,0.09411764705882353,0.3333333333333333,10
2,2,0.6764985918998718,0.15294117647058825,0.3333333333333333,10
2,3,0.6654394865036011,0.21764705882352942,0.3333333333333333,10
2,4,0.6081382632255554,0.3235294117647059,0.3333333333333333,10
2,5,0.7419294714927673,0.3352941176470588,0.3333333333333333,10
3,0,0.6752694249153137,0.047058823529411764,0.3333333333333333,10
3,1,0.686035692691803,0.1,0.3333333333333333,10
3,2,0.6462072730064392,0.16470588235294117,0.3888888888888889,10
3,3,0.6381828188896179,0.27647058823529413,0.3888888888888889,10
3,4,0.5828767418861389,0.4176470588235294,0.3888888888888889,10
3,5,0.7261222004890442,0.4411764705882353,0.3888888888888889,10
4,0,0.6448838114738464,0.08823529411764706,0.3888888888888889,10
4,1,0.6621543169021606,0.16470588235294117,0.3888888888888889,10
4,2,0.6219285726547241,0.31176470588235294,0.6111111111111112,10
4,3,0.6178867220878601,0.45294117647058824,0.6111111111111112,10
4,4,0.5687334537506104,0.6,0.5555555555555556,10
4,5,0.70900958776474,0.6470588235294118,0.6111111111111112,10
5,0,0.615960955619812,0.14705882352941177,0.7222222222222222,10
5,1,0.6363593339920044,0.28823529411764703,0.7222222222222222,10
5,2,0.5994892716407776,0.4411764705882353,0.7222222222222222,10
5,3,0.5962507724761963,0.5823529411764706,0.7222222222222222,10
5,4,0.5524891018867493,0.7352941176470589,0.7222222222222222,10
5,5,0.6834620237350464,0.788235294117647,0.7222222222222222,10
6,0,0.5849013328552246,0.1588235294117647,0.7222222222222222,10
6,1,0.6068509817123413,0.3176470588235294,0.7222222222222222,10
6,2,0.571438729763031,0.47058823529411764,0.7222222222222222,10
6,3,0.5714390873908997,0.611764705882353,0.7222222222222222,10
6,4,0.5339322686195374,0.7705882352941177,0.7222222222222222,10
6,5,0.651209831237793,0.8235294117647058,0.7222222222222222,10
7,0,0.5514189600944519,0.17058823529411765,0.7222222222222222,10
7,1,0.5742230415344238,0.3352941176470588,0.7222222222222222,10
7,2,0.5403040051460266,0.49411764705882355,0.7222222222222222,10
7,3,0.5429245829582214,0.6529411764705882,0.7222222222222222,10
7,4,0.5156762003898621,0.8117647058823529,0.7222222222222222,10
7,5,0.6146671175956726,0.8647058823529412,0.7222222222222222,10
8,0,0.5154294967651367,0.17647058823529413,0.7222222222222222,10
8,1,0.5390176177024841,0.3411764705882353,0.7222222222222222,10
8,2,0.5066246390342712,0.5,0.7222222222222222,10
8,3,0.5109721422195435,0.6529411764705882,0.7222222222222222,10
8,4,0.4981851875782013,0.8058823529411765,0.7222222222222222,10
8,5,0.5761004686355591,0.8588235294117647,0.7222222222222222,10
9,0,0.4774135649204254,0.18235294117647058,0.7222222222222222,10
9,1,0.5034551024436951,0.34705882352941175,0.7222222222222222,10
9,2,0.4703330397605896,0.5176470588235295,0.7222222222222222,10
9,3,0.4781605005264282,0.6764705882352942,0.7222222222222222,10
9,4,0.4823314845561981,0.8294117647058824,0.7222222222222222,10
9,5,0.5351974368095398,0.8823529411764706,0.7222222222222222,10
